Time Stamp,ID,Extended,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1751721264871,00000511,false,1,3,13,02,00
1751721264875,0000028F,false,1,8,C0,00,00,00,00,27,10,00
1751721264886,00000290,false,1,8,C0,43,44,20,20,20,20,20
1751721264905,00000291,false,1,8,87,20,20,20,20,20,20,20
1751721264909,00000285,false,1,3,00,00,00
1751721264913,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721264917,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721264921,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721264925,0000028F,false,1,8,C0,00,00,00,00,27,10,00
1751721264935,00000290,false,1,8,C0,43,44,20,20,20,20,20
1751721264945,00000291,false,1,8,87,20,20,20,20,20,20,20
1751721264955,00000292,false,1,8,00,00,00,00,22,1C,00,00
1751721264959,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721264967,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721264973,00000513,false,1,3,0C,02,00
1751721264979,00000290,false,1,8,C0,43,44,20,20,20,20,20
1751721264987,00000471,false,1,7,00,00,00,00,00,00,00
1751721264996,00000291,false,1,8,87,20,20,20,20,20,20,20
1751721265005,00000473,false,1,3,00,C0,00
1751721265009,00000285,false,1,3,00,00,00
1751721265013,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721265017,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721265021,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721265025,00000292,false,1,8,00,00,00,00,22,1C,00,00
1751721265057,0000050C,false,1,3,11,02,00
1751721265063,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721265107,00000285,false,1,3,00,00,00
1751721265111,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721265117,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721265121,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721265126,0000028F,false,1,8,C0,00,00,00,00,27,10,00
1751721265135,00000290,false,1,8,C0,43,44,20,20,20,20,20
1751721265145,00000291,false,1,8,87,20,20,20,20,20,20,20
1751721265149,00000511,false,1,3,13,02,00
1751721265155,00000292,false,1,8,00,00,00,00,22,1C,00,00
1751721265159,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721265165,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721265175,00000290,false,1,8,C0,43,44,20,20,20,20,20
1751721265195,00000291,false,1,8,87,20,20,20,20,20,20,20
1751721265207,00000285,false,1,3,00,00,00
1751721265210,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721265217,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721265221,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721265225,00000292,false,1,8,00,00,00,00,22,1C,00,00
1751721265246,00000513,false,1,3,0C,02,00
1751721265257,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721265268,00000401,false,1,8,02,70,00,00,00,00,00,00
1751721265309,00000285,false,1,3,00,00,00
1751721265315,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721265319,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721265323,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721265327,0000028F,false,1,8,C0,00,00,00,00,27,10,00
1751721265337,00000290,false,1,8,C0,43,44,20,20,20,20,20
1751721265347,00000291,false,1,8,87,20,20,20,20,20,20,20
1751721265356,00000292,false,1,8,00,00,00,00,22,1C,00,00
1751721265362,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721265368,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721265375,00000290,false,1,8,C0,43,44,20,20,20,20,20
1751721265384,0000050C,false,1,3,11,02,00
1751721265397,00000291,false,1,8,87,20,20,20,20,20,20,20
1751721265407,00000285,false,1,3,00,00,00
1751721265411,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721265417,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721265421,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721265425,00000292,false,1,8,00,00,00,00,22,1C,00,00
1751721265435,00000471,false,1,7,00,00,00,00,00,00,00
1751721265457,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721265470,00000511,false,1,3,13,02,00
1751721265509,00000285,false,1,3,00,00,00
1751721265515,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721265521,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721265528,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721265534,0000028F,false,1,8,C0,00,00,00,00,27,10,00
1751721265538,00000290,false,1,8,C0,43,44,20,20,20,20,20
1751721265545,00000291,false,1,8,87,20,20,20,20,20,20,20
1751721265555,00000292,false,1,8,00,00,00,00,22,1C,00,00
1751721265561,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721265565,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721265570,00000513,false,1,3,0C,02,00
1751721265577,00000290,false,1,8,C0,43,44,20,20,20,20,20
1751721265596,00000291,false,1,8,87,20,20,20,20,20,20,20
1751721265608,00000285,false,1,3,00,00,00
1751721265615,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721265620,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721265624,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721265628,00000292,false,1,8,00,00,00,00,22,1C,00,00
1751721265654,0000050C,false,1,3,11,02,00
1751721265661,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721265669,00000401,false,1,8,02,70,00,00,00,00,00,00
1751721265707,00000285,false,1,3,00,00,00
1751721265712,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721265717,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721265721,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721265725,0000028F,false,1,8,C0,00,00,00,00,27,10,00
1751721265735,00000290,false,1,8,C0,43,44,20,20,20,20,20
1751721265747,00000291,false,1,8,87,20,20,20,20,20,20,20
1751721265753,00000511,false,1,3,13,02,00
1751721265760,00000292,false,1,8,00,00,00,00,22,1C,00,00
1751721265766,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721265772,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721265779,00000290,false,1,8,C0,43,44,20,20,20,20,20
1751721265797,00000291,false,1,8,87,20,20,20,20,20,20,20
1751721265807,00000285,false,1,3,00,00,00
1751721265811,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721265817,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721265821,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721265824,00000292,false,1,8,00,00,00,00,22,1C,00,00
1751721265846,00000513,false,1,3,0C,02,00
1751721265857,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721265885,00000290,false,1,8,C0,43,44,20,20,20,20,20
1751721265905,00000291,false,1,8,87,20,20,20,20,20,20,20
1751721265909,00000285,false,1,3,00,00,00
1751721265913,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721265917,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721265921,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721265925,0000028F,false,1,8,C0,00,00,00,00,27,10,00
1751721265935,00000290,false,1,8,C0,43,44,20,20,20,20,20
1751721265945,00000291,false,1,8,87,20,20,20,20,20,20,20
1751721265955,00000292,false,1,8,00,00,00,00,22,1C,00,00
1751721265959,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721265965,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721265975,00000471,false,1,7,00,00,00,00,00,00,00
1751721265987,00000473,false,1,3,00,C0,00
1751721265995,0000050C,false,1,3,11,02,00
1751721266008,00000285,false,1,3,00,00,00
1751721266012,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721266017,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721266021,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721266026,00000292,false,1,8,00,00,00,00,22,1C,00,00
1751721266057,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721266066,00000401,false,1,8,02,70,00,00,00,00,00,00
1751721266085,00000290,false,1,8,C0,43,44,20,20,20,20,20
1751721266089,00000511,false,1,3,13,12,00
1751721266106,00000291,false,1,8,87,20,20,20,20,20,20,20
1751721266112,00000285,false,1,3,00,00,00
1751721266119,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721266125,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721266131,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721266135,0000028F,false,1,8,C0,00,00,00,00,27,10,00
1751721266139,00000290,false,1,8,C0,43,44,20,20,20,20,20
1751721266145,00000291,false,1,8,87,20,20,20,20,20,20,20
1751721266155,00000292,false,1,8,00,00,00,00,22,1C,00,00
1751721266159,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721266165,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721266186,00000513,false,1,3,0C,02,00
1751721266206,00000285,false,1,3,00,00,00
1751721266211,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721266217,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721266221,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721266225,00000292,false,1,8,00,00,00,00,22,1C,00,00
1751721266257,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721266277,0000050C,false,1,3,11,02,00
1751721266287,00000290,false,1,8,C0,43,44,20,20,20,20,20
1751721266307,00000291,false,1,8,87,20,20,20,20,20,20,20
1751721266313,00000285,false,1,3,00,00,00
1751721266319,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721266326,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721266332,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721266338,0000028F,false,1,8,C0,00,00,00,00,27,10,00
1751721266344,00000290,false,1,8,C0,43,44,20,20,20,20,20
1751721266351,00000291,false,1,8,87,20,20,20,20,20,20,20
1751721266357,00000292,false,1,8,00,00,00,00,22,1C,00,00
1751721266363,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721266369,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721266373,00000511,false,1,3,13,12,00
1751721266406,00000285,false,1,3,00,00,00
1751721266411,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721266417,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721266421,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721266425,00000292,false,1,8,00,00,00,00,22,1C,00,00
1751721266434,00000471,false,1,7,00,00,00,00,00,00,00
1751721266457,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721266466,00000401,false,1,8,02,70,00,00,00,00,00,00
1751721266470,00000513,false,1,3,0C,02,00
1751721266485,00000290,false,1,8,C0,43,44,20,20,20,20,20
1751721266505,00000291,false,1,8,87,20,20,20,20,20,20,20
1751721266509,00000285,false,1,3,00,00,00
1751721266513,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721266517,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721266521,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721266525,0000028F,false,1,8,C0,00,00,00,00,27,10,00
1751721266534,00000290,false,1,8,C0,43,44,20,20,20,20,20
1751721266545,00000291,false,1,8,87,20,20,20,20,20,20,20
1751721266555,00000292,false,1,8,00,00,00,00,22,1C,00,00
1751721266561,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721266568,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721266577,0000050C,false,1,3,11,02,00
1751721266608,00000285,false,1,3,00,00,00
1751721266615,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721266621,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721266627,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721266634,00000292,false,1,8,00,00,00,00,22,1C,00,00
1751721266659,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721266670,00000511,false,1,3,13,12,00
1751721266687,00000290,false,1,8,C0,43,44,20,20,20,20,20
1751721266707,00000291,false,1,8,87,20,20,20,20,20,20,20
1751721266712,00000285,false,1,3,00,00,00
1751721266717,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721266721,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721266725,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721266729,0000028F,false,1,8,C0,00,00,00,00,27,10,00
1751721266735,00000290,false,1,8,C0,43,44,20,20,20,20,20
1751721266745,00000291,false,1,8,87,20,20,20,20,20,20,20
1751721266755,00000292,false,1,8,00,00,00,00,22,1C,00,00
1751721266759,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721266765,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721266769,00000513,false,1,3,0C,02,00
1751721266806,00000285,false,1,3,00,00,00
1751721266811,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721266817,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721266821,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721266825,00000292,false,1,8,00,00,00,00,22,1C,00,00
1751721266854,0000050C,false,1,3,11,02,00
1751721266858,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721266866,00000401,false,1,8,02,70,00,00,00,00,00,00
1751721266886,00000290,false,1,8,C0,43,44,20,20,20,20,20
1751721266907,00000291,false,1,8,87,20,20,20,20,20,20,20
1751721266913,00000285,false,1,3,00,00,00
1751721266917,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721266921,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721266925,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721266931,0000028F,false,1,8,C0,00,00,00,00,27,10,00
1751721266938,00000290,false,1,8,C0,43,44,20,20,20,20,20
1751721266945,00000291,false,1,8,87,20,20,20,20,20,20,20
1751721266949,00000511,false,1,3,13,12,00
1751721266955,00000292,false,1,8,00,00,00,00,22,1C,00,00
1751721266959,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721266964,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721266974,00000471,false,1,7,00,00,00,00,00,00,00
1751721266984,00000473,false,1,3,00,C0,00
1751721267006,00000285,false,1,3,00,00,00
1751721267010,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721267016,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721267020,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721267025,00000292,false,1,8,00,00,00,00,22,1C,00,00
1751721267046,00000513,false,1,3,0C,02,00
1751721267057,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721267106,00000285,false,1,3,00,00,00
1751721267111,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721267115,00000290,false,1,8,C0,43,44,20,20,20,20,20
1751721267119,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721267123,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721267127,0000028F,false,1,8,C0,00,00,00,00,27,10,00
1751721267135,00000291,false,1,8,87,20,20,20,20,20,20,20
1751721267145,00000292,false,1,8,00,00,00,00,22,1C,00,00
1751721267155,00000290,false,1,8,C0,43,44,20,20,20,20,20
1751721267159,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721267165,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721267175,00000291,false,1,8,87,20,20,20,20,20,20,20
1751721267185,0000050C,false,1,3,11,02,00
1751721267206,00000285,false,1,3,00,00,00
1751721267210,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721267217,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721267221,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721267225,00000292,false,1,8,00,00,00,00,22,1C,00,00
1751721267256,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721267266,00000401,false,1,8,02,70,00,00,00,00,00,00
1751721267270,00000511,false,1,3,13,12,00
1751721267307,00000285,false,1,3,00,00,00
1751721267313,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721267319,00000290,false,1,8,C0,43,44,20,20,20,20,20
1751721267324,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721267328,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721267332,0000028F,false,1,8,C0,00,00,00,00,27,10,00
1751721267336,00000291,false,1,8,87,20,20,20,20,20,20,20
1751721267345,00000292,false,1,8,00,00,00,00,22,1C,00,00
1751721267354,00000290,false,1,8,C0,43,44,20,20,20,20,20
1751721267359,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721267365,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721267369,00000513,false,1,3,0C,02,00
1751721267377,00000291,false,1,8,87,20,20,20,20,20,20,20
1751721267406,00000285,false,1,3,00,00,00
1751721267410,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721267416,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721267421,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721267425,00000292,false,1,8,00,00,00,00,22,1C,00,00
1751721267435,00000471,false,1,7,00,00,00,00,00,00,00
1751721267457,0000050C,false,1,3,11,02,00
1751721267463,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721267508,00000285,false,1,3,00,00,00
1751721267512,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721267517,00000290,false,1,8,C0,43,44,20,20,20,20,20
1751721267521,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721267527,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721267534,0000028F,false,1,8,C0,00,00,00,00,27,10,00
1751721267540,00000291,false,1,8,87,20,20,20,20,20,20,20
1751721267547,00000292,false,1,8,00,00,00,00,22,1C,00,00
1751721267553,00000511,false,1,3,13,12,00
1751721267558,00000290,false,1,8,C0,43,44,20,20,20,20,20
1751721267563,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721267567,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721267575,00000291,false,1,8,87,20,20,20,20,20,20,20
1751721267606,00000285,false,1,3,00,00,00
1751721267611,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721267618,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721267623,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721267627,00000292,false,1,8,00,00,00,00,22,1C,00,00
1751721267646,00000513,false,1,3,0C,02,00
1751721267656,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721267666,00000401,false,1,8,02,70,00,00,00,00,00,00
1751721267706,00000285,false,1,3,00,00,00
1751721267712,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721267716,00000290,false,1,8,C0,43,44,20,20,20,20,20
1751721267721,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721267726,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721267732,0000028F,false,1,8,C0,00,00,00,00,27,10,00
1751721267737,00000291,false,1,8,87,20,20,20,20,20,20,20
1751721267745,00000292,false,1,8,00,00,00,00,22,1C,00,00
1751721267755,00000290,false,1,8,C0,43,44,20,20,20,20,20
1751721267761,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721267767,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721267776,00000291,false,1,8,87,20,20,20,20,20,20,20
1751721267785,0000050C,false,1,3,11,02,00
1751721267807,00000285,false,1,3,00,00,00
1751721267811,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721267818,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721267823,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721267829,00000292,false,1,8,00,00,00,00,22,1C,00,00
1751721267857,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721267868,00000511,false,1,3,13,12,00
1751721267875,00000290,false,1,8,C0,43,44,20,20,20,20,20
1751721267895,00000291,false,1,8,87,20,20,20,20,20,20,20
1751721267906,00000285,false,1,3,00,00,00
1751721267911,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721267921,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721267927,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721267935,0000028F,false,1,8,C0,00,00,00,00,27,10,00
1751721267942,00000290,false,1,8,C0,43,44,20,20,20,20,20
1751721267947,00000291,false,1,8,87,20,20,20,20,20,20,20
1751721267957,00000292,false,1,8,00,00,00,00,22,1C,00,00
1751721267962,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721267967,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721267971,00000513,false,1,3,0C,02,00
1751721267975,00000471,false,1,7,00,00,00,00,00,00,00
1751721267984,00000473,false,1,3,00,C0,00
1751721268008,00000285,false,1,3,00,00,00
1751721268015,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721268019,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721268024,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721268029,00000292,false,1,8,00,00,00,00,22,1C,00,00
1751721268054,0000050C,false,1,3,11,02,00
1751721268058,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721268068,00000401,false,1,8,02,70,00,00,00,00,00,00
1751721268075,00000290,false,1,8,C0,43,44,20,20,20,20,20
1751721268095,00000291,false,1,8,87,20,20,20,20,20,20,20
1751721268106,00000285,false,1,3,00,00,00
1751721268110,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721268118,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721268125,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721268131,0000028F,false,1,8,C0,00,00,00,00,27,10,00
1751721268137,00000290,false,1,8,C0,43,44,20,20,20,20,20
1751721268147,00000291,false,1,8,87,20,20,20,20,20,20,20
1751721268153,00000511,false,1,3,13,12,00
1751721268159,00000292,false,1,8,00,00,00,00,22,1C,00,00
1751721268165,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721268169,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721268206,00000285,false,1,3,00,00,00
1751721268210,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721268216,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721268221,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721268225,00000292,false,1,8,00,00,00,00,22,1C,00,00
1751721268246,00000513,false,1,3,0C,02,00
1751721268256,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721268275,00000290,false,1,8,C0,43,44,20,20,20,20,20
1751721268296,00000291,false,1,8,87,20,20,20,20,20,20,20
1751721268306,00000285,false,1,3,00,00,00
1751721268311,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721268318,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721268324,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721268330,0000028F,false,1,8,C0,00,00,00,00,27,10,00
1751721268338,00000290,false,1,8,C0,43,44,20,20,20,20,20
1751721268346,00000291,false,1,8,87,20,20,20,20,20,20,20
1751721268356,00000292,false,1,8,00,00,00,00,22,1C,00,00
1751721268362,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721268368,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721268378,0000050C,false,1,3,11,02,00
1751721268408,00000285,false,1,3,00,00,00
1751721268414,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721268418,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721268423,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721268428,00000292,false,1,8,00,00,00,00,22,1C,00,00
1751721268435,00000471,false,1,7,00,00,00,00,00,00,00
1751721268458,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721268467,00000401,false,1,8,02,70,00,00,00,00,00,00
1751721268471,00000511,false,1,3,13,12,00
1751721268476,00000290,false,1,8,C0,43,44,20,20,20,20,20
1751721268497,00000291,false,1,8,87,20,20,20,20,20,20,20
1751721268505,00000285,false,1,3,00,00,00
1751721268511,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721268518,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721268522,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721268526,0000028F,false,1,8,C0,00,00,00,00,27,10,00
1751721268537,00000290,false,1,8,C0,43,44,20,20,20,20,20
1751721268546,00000291,false,1,8,87,20,20,20,20,20,20,20
1751721268556,00000292,false,1,8,00,00,00,00,22,1C,00,00
